,FEAT,P_VALUE,LR_WEIGHT
766,cover,0.05146574596329264,0.0
767,covered,0.6961964234421203,0.0
768,crash,0.21068521388150863,0.0
769,create,0.28508715585014066,0.0
770,created,0.006417934479639348,0.0
771,creating,0.027286764744963582,0.0
772,creation,0.01884094163967254,0.0
773,creative,0.1016083729936676,0.0
774,credit,0.08555222972746902,0.0
775,credited,0.4914196996822554,0.0
776,crime,0.028062763494611315,0.0
777,crisis,0.10163338490063989,0.0
778,critic,0.2066151025880738,0.0
779,critical,0.07936029858358142,0.0
780,criticism,0.15387561012684864,0.0
781,criticized,0.7250874424726289,0.0
782,critics,0.7215620124213848,0.0
783,cross,0.23168325827855352,0.0
784,crowd,0.3774295167934629,0.0
785,crowds,0.6739864691159596,0.0
786,crucial,0.027171530499384693,0.0
787,cuba,0.06601766734069925,0.0
788,cultural,0.8956674364359782,0.0
789,culture,1.0,0.0
790,current,0.08450788636577884,0.0
791,custom,0.7917519845028664,0.0
792,cut,0.0484952345422759,0.0
793,cutting,0.06416509244032478,0.0
794,daily,0.06136338156023513,0.0
795,dance,0.4174019233510051,-0.042489039080878005
796,dancer,0.09099653019465297,0.0
797,dancing,0.029372066725443742,-0.36665898453825985
798,danger,0.36858943029572777,0.0
799,dangerous,0.00786269797727133,0.0
800,daring,0.05754899681603851,0.0
801,dark,0.3719276341528239,0.0
802,daughter,0.0005425494028328217,-0.11092793411035352
803,daughters,0.819173174896858,0.0
804,day,0.07814644716322972,0.0
805,days,0.17095143926714063,0.0
806,dead,0.24858958755423577,0.0
807,deal,0.008953929907808012,0.0
808,dealing,0.3731412043849043,0.0
809,dealt,0.05977754147495682,0.0
810,dear,0.5746897596622098,0.0
811,death,0.7392451304131926,0.0
812,debate,0.11004608827417972,0.0
813,debut,0.005818686737367539,0.0
814,dec,0.1502878314745449,0.0
815,decade,0.020464365528765696,0.0
816,decades,0.7370773340067187,0.0
817,december,0.1414150793810033,0.0
818,decided,0.014602815370068824,0.0
819,decision,0.061660224308319224,0.0
820,decisions,0.008750864866223453,0.0
821,declaration,0.8942782591881819,0.0
822,declared,0.02177978608961357,0.0
823,declaring,0.21068521388150863,0.0
824,declined,0.11317799809278971,0.0
825,dedicated,0.5151014235644793,0.0
826,deep,0.381013243974623,0.0
827,deeply,0.7524723122901283,0.0
828,defeat,0.00719054162093798,0.0
829,defeated,0.008835007635626788,0.0
830,defend,0.23565040146102878,0.0
831,defended,0.7558585663908153,0.0
832,defense,0.00955550217586458,0.0
833,degree,0.5178615449619515,0.0
834,degrees,0.8257154526095891,0.0
835,delegate,0.8438805410648331,0.0
836,delegates,0.24283916581174225,0.0
837,delegation,0.11594508287362379,0.0
838,delighted,0.2594139450306856,0.0
839,delivered,0.0074803401797193655,0.0
840,demand,0.9287697850489552,0.0
841,demanded,0.4642286095580017,0.0
842,demanding,0.23074008602363116,0.0
843,demands,1.0,0.0
844,democracy,0.7388993778744852,0.0
845,democrat,0.0021215325372142906,0.0
846,democratic,0.014313221196347677,0.0
847,democrats,0.10636349768969318,0.0
848,demonstrated,0.15613707078260528,0.0
849,demonstrations,0.1217354428790239,0.0
850,denied,0.13866493909603986,0.0
851,denounced,0.04004976328630543,0.0
852,department,0.011345063001071345,0.0
853,departure,0.6999130789263013,0.0
854,depression,0.4454813016078646,0.0
855,deputy,0.11594508287362379,0.0
856,descent,0.3499343487571668,0.0
857,described,0.6455505825398137,0.0
858,describing,0.44957572270028956,0.0
859,description,0.5193527008054596,0.0
860,design,0.03787271504385436,0.0
861,designed,0.14267125255104446,0.0
862,desk,0.2594139450306856,0.0
863,despite,0.5136592934926263,0.0
864,destroyed,1.0,0.0
865,destruction,0.3235767865704102,0.0
866,details,0.1506062382354369,0.0
867,determination,0.4655476255065766,0.0
868,determined,0.6361902546275457,0.0
869,detroit,0.08812271730748598,0.0
870,develop,0.0009338528796107383,0.0
871,developed,0.0005853686196247377,0.0
872,developing,0.12086939542400481,0.0
873,development,4.6387313530278e-06,0.0
874,developments,0.05166310591586384,0.0
875,devote,1.0,0.0
876,devoted,0.7364957902949703,0.0
877,devotion,0.7558585663908154,0.0
878,didn,0.21947959920864568,0.0
879,die,1.0,0.0
880,died,0.37380571706072385,0.0
881,dies,0.78516061745269,0.0
882,difference,0.10399664203627829,0.0
883,differences,0.2630385675696254,0.0
884,different,0.11816559546847946,0.0
885,difficult,0.9165659148469653,0.0
886,difficulties,0.8314945704704262,0.0
887,difficulty,0.5317104846018543,0.0
888,dignity,0.21141851549767665,0.0
889,dinner,0.6994050150211644,0.0
890,diplomacy,0.18478688089399553,0.0
891,diplomat,0.02919414375975019,0.0
892,diplomatic,0.0667613344881898,0.0
893,direct,0.028940617662955404,0.0
894,directed,0.1353245319511326,0.0
895,directing,0.8584546679557625,0.0
896,direction,0.01902408528117482,0.0
897,directly,0.49577489365372074,0.0
898,director,0.4141900341360132,0.1483153176874654
899,directors,0.33486292507905224,0.0
900,disappointed,0.5880655734709215,0.0
901,disaster,0.2112228205430361,0.0
902,discipline,0.8575845632666327,0.0
903,disclosed,0.03346934798062329,0.0
904,discovered,0.2340666324682309,0.0
905,discovery,0.6367977113856356,0.0
906,discussed,0.11825864094529404,0.0
907,discussion,0.8565987053207816,0.0
908,disease,0.8438090845463664,0.0
909,dismissed,1.0,0.0
910,displayed,0.8187975375623707,0.0
911,dispute,0.5543260176672908,0.0
912,distinction,0.3528701065405917,0.0
913,distinguished,0.026638483319537592,0.0
914,district,0.2093462687319233,0.0
915,divided,1.0,0.0
916,division,0.008967399626135433,0.0
917,divorce,0.05093226385714263,0.0
918,divorced,0.042401768175091094,0.0
919,doctor,0.5291855385374635,0.0
920,doctors,0.7045905626766065,0.0
921,doctrine,0.050408667301349616,0.0
922,doesn,0.3549087737716523,0.0
923,doing,0.05927049484184232,0.0
924,dollar,0.2463419803881749,0.0
925,dollars,0.030914600257836877,0.0
926,domestic,0.39019494778273756,0.0
927,dominated,0.8187975375623706,0.0
928,door,1.0,0.0
929,doors,0.19600288589111747,0.0
930,double,0.10998949825602053,0.0
931,doubt,0.07594666364297126,0.0
932,dozen,0.8730055737120366,0.0
933,dozens,0.5820503835617298,0.0
934,dr,0.005597106025394484,0.15750602892767143
935,drama,0.1411988041699723,0.0
936,dramatic,0.10942859822499984,0.0
937,draw,0.0756568027853395,0.0
938,drawing,0.6619517832023547,0.0
939,drawn,0.5639356149359986,0.0
940,dream,0.11004608827417972,0.0
941,dreams,0.06132525010932987,0.0
942,dress,1.0,0.0
943,dressed,0.6999130789263013,0.0
944,drink,0.2460384235298665,0.0
945,drive,0.07812801753825599,0.0
946,driven,0.0606290285923451,0.0
947,driving,0.23794525526525945,0.0
948,dropped,0.0020353583967387024,0.0
949,drove,0.004547260108299687,0.0
950,dry,0.7558585663908153,0.0
951,duke,0.5467372624243612,0.0
952,duties,0.23407014919321445,0.0
953,duty,0.6939233047704961,0.0
954,dying,0.775932717994829,0.0
955,eager,0.68455813584016,0.0
956,ear,0.7917519845028664,0.0
957,earlier,0.01772369414830357,0.0
958,earliest,0.6196515503862314,0.0
959,early,0.0040579824602135425,0.14316386670628714
960,earn,0.05977754147495682,0.0
961,earned,0.6313770386633811,0.0
962,earning,0.26981723216354647,0.0
963,earth,0.32777565304852774,0.0
964,ease,0.30394200732305,0.0
965,easily,0.3352492610515385,0.0
966,east,0.6290324155983764,0.0
967,eastern,0.03797754934789158,0.0
968,easy,0.4814090878592132,0.0
969,economic,0.07593011507489363,0.0
970,economics,0.2859505456719361,0.0
971,economy,0.5919826070932387,0.0
972,edited,0.6107715558735394,0.0
973,editor,1.0,0.0
974,editorial,0.3703677499186089,0.0
975,educated,0.12086939542400481,0.0
976,education,0.09523401985238168,0.0
977,educational,0.7736177397407451,0.0
978,effect,0.08686710326013851,0.0
979,effective,0.0053412875907090426,0.0
980,effects,0.8350172683932954,0.0
981,effort,0.017952857190728148,0.0
982,efforts,0.007867932494267354,0.0
983,egypt,0.8581061311257078,0.0
984,eighth,0.4914196996822554,0.0
985,eisenhower,0.09830170396766783,0.0
986,el,0.23565040146102867,0.0
987,elaborate,1.0,0.0
988,elder,0.41424963771409984,0.0
989,eldest,0.5857572009624328,0.0
990,elected,0.0008993612308204629,0.0
991,election,0.05892724528560204,0.0
992,elections,0.8954799082441007,0.0
993,electoral,0.6640501383781946,0.0
994,electric,0.06754341653570296,0.0
995,element,0.11862727233889667,0.0
996,elements,0.035995861742680414,0.0
997,elite,1.0,0.0
998,emerged,0.545114902745734,0.0
999,emergency,0.6566525556745252,0.0
1000,eminent,0.1622289408623625,0.0
1001,emotion,0.5228373464831189,0.0
1002,emotional,0.7876696731949261,0.0
1003,emotions,0.7324937791582606,0.0
1004,emperor,0.241910180767125,-0.20139313369055792
1005,emphasis,0.39235103075131694,0.0
1006,empire,0.41649064048042295,0.0
1007,employed,0.25521233967201074,0.0
1008,employment,1.0,0.0
1009,enabled,0.04181375055193153,0.0
1010,encouraged,0.6310952016918493,0.0
1011,end,0.0978482825929797,0.0
1012,ended,0.3462156984615141,0.0
1013,ending,0.05977754147495682,0.0
1014,ends,0.5820503835617297,0.0
1015,enduring,0.7582792198529623,0.0
1016,enemies,0.1609099329283693,0.0
1017,enemy,0.008427504795672421,0.0
1018,energy,0.028462085684428637,0.0
1019,engaged,0.1516126882167232,0.0
1020,engagement,1.0,0.0
1021,engineer,0.780694574976073,0.0
1022,engineering,0.008750864866223453,0.0
1023,england,0.3279095735116837,0.0
1024,english,0.47951524037677906,0.0
1025,enjoy,0.30394200732305,0.0
1026,enjoyed,0.4681850871044122,0.0
1027,enlisted,0.01132372646701729,0.0
1028,enormous,0.047231453565039855,0.0
1029,enrolled,0.061325250109329835,0.0
1030,enter,0.11772208091112646,0.0
1031,entered,0.22787883342001802,0.0
1032,entering,1.0,0.0
1033,enthusiasm,0.23923325592802658,0.0
1034,enthusiastic,0.03809942156974608,0.0
1035,entire,0.052680145608821394,0.0
1036,entirely,0.8600092803884309,0.0
1037,entitled,0.18041378730615387,0.0
1038,entrance,0.38114352905121796,0.0
1039,entry,0.8350172683932955,0.0
1040,episcopal,0.4233893470167869,0.0
1041,episode,0.2594139450306856,0.0
1042,equal,0.39058494160927726,0.0
1043,equally,0.8303517517179251,0.0
1044,equipment,0.469164259015881,0.0
1045,escape,0.14784943460785682,0.0
1046,especially,0.13028496934229092,0.0
1047,essay,0.30135279968859363,0.0
1048,essays,0.30394200732305,0.0
1049,essence,0.4099891707733666,0.0
1050,essential,0.0708525577594723,0.0
1051,establish,0.44455493872421625,0.0
1052,established,0.0077288909312706044,0.0
1053,establishing,0.04960022476390149,0.0
1054,establishment,0.09583256612058594,0.0
1055,estate,0.44178174396934633,0.0
1056,estimated,0.29413628406105274,0.0
1057,europe,0.034167124290622686,0.0
1058,european,0.15764622462203304,0.0
1059,evening,0.3917251726905484,0.0
1060,event,0.09051801623852904,0.0
1061,events,0.05626480735575271,0.0
1062,eventually,0.06440183048841884,0.0
1063,everybody,0.047395073196956926,0.0
1064,evidence,0.32777565304852774,0.0
1065,evident,0.13137139122850544,0.0
1066,evil,0.6036818613358086,0.0
1067,evolution,0.07829229414641,0.0
1068,exact,0.21068521388150863,0.0
1069,exactly,0.13881019863729083,0.0
1070,examination,0.23565040146102878,0.0
1071,example,0.021188140080045246,0.0
1072,excellent,0.41937728105090943,0.0
1073,exchange,0.0023122769437984594,0.0
1074,excitement,0.015301450939971588,0.0
1075,executed,0.5820503835617297,0.0
1076,executive,0.14167680415443953,0.0
1077,exercise,0.21068521388150863,0.0
1078,exhibited,0.19145025417330164,0.0
1079,exhibition,0.2030872333951197,0.0
1080,exile,0.12537502027189576,0.0
1081,exist,0.3499343487571668,0.0
1082,existed,0.20519810450792308,0.0
1083,existence,0.6451158583883105,0.0
1084,expanded,0.025981212749115277,0.0
1085,expected,0.10714759527948889,0.0
1086,experience,0.9103409771472205,0.0
1087,experienced,0.29943686576190454,0.0
1088,experiences,0.5433238064370873,0.0
1089,experiments,0.10613838461017948,0.0
1090,expert,0.06728671987832766,0.0
1091,experts,0.001145573581993339,0.0
1092,explain,0.025816300862031648,0.0
1093,explained,0.4308013743248371,0.0
1094,explaining,0.5779968776931389,0.0
1095,explanation,0.30394200732305,0.0
1096,express,0.650277776408202,0.0
1097,expressed,0.8064041018636601,0.0
1098,expressing,0.1215753969590601,0.0
1099,expression,0.11341433573638246,0.0
1100,extended,0.848605589487806,0.0
1101,extensive,0.5485922045426519,0.0
1102,extent,1.0,0.0
1103,extraordinary,0.6620060783978052,0.0
1104,extreme,0.39235103075131694,0.0
1105,extremely,0.22129116562951334,0.0
1106,eye,0.8986426304015137,0.0
1107,eyed,0.022212160563591696,0.0
1108,eyes,0.1710974274928454,0.0
1109,face,0.5691475235258822,0.0
1110,faced,0.7210545047883872,0.0
1111,fact,0.34710015151735063,0.0
1112,factor,0.030299298911194966,0.0
1113,factory,0.06828371551664325,0.0
1114,facts,1.0,0.0
1115,faculty,0.1847868808939953,0.0
1116,fail,0.004877628075645421,0.0
1117,failed,0.0029008043832985547,0.0
1118,failing,0.7324937791582606,0.0
1119,failure,0.005424757103079824,0.0
1120,fair,0.5154142768877963,0.0
1121,fairly,0.39235103075131694,0.0
1122,faithful,0.009074023354577389,0.0
1123,fall,0.05444530568934666,0.0
1124,fallen,1.0,0.0
1125,falling,0.7582792198529623,0.0
1126,fame,0.3439321012991412,0.0
1127,familiar,0.8768376067915135,0.0
1128,families,0.32530690259818373,0.0
1129,family,0.3692326213063828,0.0
1130,famous,0.49012827085334487,0.0
1131,fancy,0.30394200732305,0.0
1132,fans,0.17628688472180887,0.0
1133,fantasy,0.30394200732305,0.0
1134,farm,0.3344093726546653,0.0
1135,farmer,0.3299791694869524,0.0
1136,farmers,0.23803129919611776,0.0
1137,fashion,0.6007060978763332,-0.074550144373912
1138,fashionable,0.8012750935466315,0.0
1139,fashioned,0.002533017870713768,0.0
1140,fast,0.017626647609532094,0.0
1141,fatal,0.14599204238714925,0.0
1142,fate,0.05023880106477678,0.0
1143,father,0.6720180005901655,-0.004860736106784775
1144,favor,0.7819502988688294,0.0
1145,favored,0.0014345448357795383,0.0
1146,favorite,0.08898014841430507,0.0
1147,fear,0.199477255660911,0.0
1148,feared,0.04078321269554235,0.0
1149,feature,0.25800137950971225,0.0
1150,featured,0.7084305520869295,0.0
1151,features,0.23565040146102878,0.0
1152,feb,0.27360573640446384,0.0
1153,february,1.0,0.0
1154,federal,0.00029876436488344174,0.0
1155,federation,0.6080096524116981,0.0
1156,feel,0.3269748687397588,0.0
1157,feeling,0.02762299742936731,0.0
1158,feelings,0.8576333239802441,0.0
1159,feet,0.037386104060715776,0.0
1160,fell,0.3529399115535894,0.0
1161,fellow,0.010258357620585128,0.0
1162,felt,0.271899118794252,0.0
1163,female,0.0759933924464389,0.0
1164,festival,0.5820503835617297,0.0
1165,fever,0.803105020836925,0.0
1166,fiction,0.20314036157711524,0.0
1167,field,0.025017580096940696,0.0
1168,fields,0.12478131063275537,0.0
1169,fifth,0.24838256968744532,0.0
1170,fight,0.04563925340392322,0.0
1171,fighting,0.0068451429782973965,0.0
1172,figure,0.5245628642516651,0.0
1173,figures,0.8928736257724111,0.0
1174,filled,0.14767189965673794,0.0
1175,film,0.8951565866183663,0.0
1176,films,0.7059267803517119,0.08047358129563711
1177,final,0.13958702869826503,0.0
1178,finally,0.06779054392542645,0.0
1179,finance,0.04405975287805501,0.0
1180,financial,0.04466334162367075,0.0
1181,finding,0.5820503835617297,0.0
1182,fine,0.7448348817263786,0.0
1183,finest,0.5066307666143086,0.0
1184,fingers,1.0,0.0
1185,finished,0.06319262104915112,0.0
1186,fired,0.07565363707296846,0.0
1187,firm,0.4246747006838625,0.0
1188,fit,0.8221202653627211,0.0
1189,fixed,0.5193527008054597,0.0
1190,fla,0.1217354428790239,0.0
1191,flat,0.8031050208369249,0.0
1192,fled,0.3039420073230499,0.0
1193,flew,0.10856017685588036,0.0
1194,flight,0.1483718158532109,0.0
1195,floor,0.37930943448249177,0.0
1196,flowers,0.5380981141495946,0.0
1197,fly,0.20554434945565037,0.0
1198,flying,0.28812395002034497,0.0
1199,focus,0.3299791694869524,0.0
1200,folk,0.6501173467497674,0.0
1201,follow,0.2941362840610524,0.0
1202,followed,0.2793840067205726,-0.15603346246668304
1203,followers,0.17519203635019376,0.0
1204,following,0.10301488788845757,0.0
1205,follows,0.09650479819356761,0.0
1206,fond,0.5151014235644793,0.0
1207,food,0.67912440019526,0.0
1208,foot,0.3848284321512314,0.0
1209,football,0.03010267655811873,0.15628718136591654
1210,force,0.04594897451309877,0.0
1211,forced,0.19021580771307256,0.0
1212,forces,0.011677042221204291,0.0
1213,ford,0.3104456355140508,0.0
1214,foreign,0.0976601766950355,0.0
1215,foremost,0.05023880106477678,0.0
1216,forever,0.8746008495545847,0.0
1217,forget,0.48644727602512516,0.0
1218,forgotten,0.3956099278698054,0.0
1219,form,0.36986108977486376,0.0
1220,formal,0.5378217593817909,0.0
1221,formally,0.38114352905121796,0.0
1222,formation,0.028062763494611315,0.0
1223,formed,0.0028559976173254437,0.0
1224,formidable,0.22947712212150173,0.0
1225,forms,0.8012750935466315,0.0
1226,forth,0.44455493872421625,0.0
1227,fortune,0.20573399225927003,0.0
1228,fortunes,0.7917519845028664,0.0
1229,forward,0.12085894560770609,0.0
1230,fought,0.15208414955200047,0.0
1231,foundation,0.09702403036165713,0.05731382917433984
1232,founded,0.1734825038882638,0.0
1233,founder,0.1516126882167232,0.0
1234,founding,0.1217354428790239,0.0
1235,fourth,0.005042952850238149,0.0
1236,free,0.01135680473076359,0.0
1237,freedom,0.32455618640334105,0.0
1238,french,0.32031168010634303,0.0
1239,frequent,0.5531632807258404,0.0
1240,frequently,0.1433665730573222,0.0
1241,fresh,0.6268617584671552,0.0
1242,friday,1.0,0.0
1243,friend,0.3781470110047388,0.0
1244,friendly,0.03425506321961158,0.0
1245,friends,0.2525090959830577,0.0
1246,friendship,0.03632609317169034,0.0
1247,fruit,0.7917519845028664,0.0
1248,fully,0.6714729946139801,0.0
1249,fund,0.13711191206587037,0.0
1250,fundamental,0.07392336619694312,0.0
1251,funds,0.020924168117476653,0.0
1252,funeral,0.5260614457971801,0.0
1253,funny,0.6080096524116981,0.0
1254,furnished,0.5543260176672908,0.0
1255,future,0.04998608377819299,0.0
1256,gain,0.6619517832023547,0.0
1257,gained,0.6747148319813507,0.0
1258,gallery,0.3843108522439851,0.0
1259,game,1.0,0.0
1260,games,0.8561734713305845,0.0
1261,garden,0.012486493282130572,0.0
1262,gathered,0.5689642472896521,0.0
1263,gathering,0.8125613524350679,0.0
1264,gave,0.036581751686913175,0.0
1265,gen,0.04429569048605552,0.0
1266,general,0.0003090940621200117,0.0
1267,generally,0.030072581528265505,0.0
1268,generation,0.16803879244286624,0.0
1269,generations,0.32530690259818373,0.0
1270,generous,0.05977754147495682,0.0
1271,genius,0.1519823889161603,0.0
1272,gentle,0.14599204238714908,0.0
1273,genuine,1.0,0.0
1274,germans,0.13909269964300974,0.0
1275,germany,0.0688658146720164,0.0
1276,gets,0.30394200732305,0.0
1277,getting,0.01030825033646806,0.0
1278,giant,0.00450670015441744,0.0
1279,gift,0.6074728566478182,0.0
1280,gifted,0.5501738817051084,0.0
1281,gifts,0.07258515836862214,0.0
1282,girl,1.9018993516922544e-05,-0.38196693753880573
1283,girls,0.00249052538394931,0.0
1284,given,0.5280106204090239,0.0
1285,giving,0.12789222244369122,0.0
1286,glad,0.1215753969590601,0.0
1287,glass,0.4009630734085624,0.0
1288,goal,0.10144409109226972,0.0
1289,god,0.6645642384510607,0.0
1290,goes,0.4691642590158812,0.0
1291,going,0.07457364126677671,0.0
1292,gold,0.6152833627477137,0.0
1293,golf,0.8194451743527786,0.0
1294,gone,0.7321294615364664,0.0
1295,gov,0.09242687015717388,0.0
1296,government,0.10480678456984875,0.0
1297,governments,0.03809942156974608,0.0
1298,governor,0.12851804956807683,0.0
1299,grade,0.3039420073230499,0.0
1300,gradually,0.5125692900726859,0.0
1301,graduate,0.502793890432967,0.0
1302,graduated,0.4453673384472969,0.0
1303,graduation,0.2941362840610523,0.0
1304,grand,0.43630390838133404,0.0
1305,grandchildren,0.8997838255285987,0.0
1306,grandfather,0.8475395139078917,0.0
1307,grandson,0.8438805410648331,0.0
1308,granted,0.5278279542778979,0.0
1309,grasp,0.14267125255104443,0.0
1310,grave,0.3480720592227218,0.0
1311,gray,0.01294793188710216,0.0
1312,greater,0.5342780926154436,0.0
1313,greatest,0.0034312774112260783,0.0
1314,greatly,0.13146055205093277,0.0
1315,greek,0.4655476255065766,0.0
1316,green,0.2612111050379715,0.0
1317,greenwich,0.1044688304137818,0.0
1318,greeted,0.7582792198529623,0.0
1319,grew,0.5147592125584932,0.0
1320,ground,0.0010917372919701227,0.0
1321,grounds,0.5853909318052501,0.0
1322,group,3.432491899053224e-05,0.0
1323,groups,0.19538357925970617,0.0
1324,grow,0.39120997203059116,0.0
1325,growing,0.029018512878121766,0.0
1326,grown,0.4763218608802149,0.0
1327,growth,0.2630385675696254,0.0
1328,guard,0.025355353451399484,0.0
1329,guest,0.4194017339052536,0.0
1330,guests,0.1481345072275456,0.0
1331,guide,1.0,0.0
1332,gun,1.0,0.0
1333,habit,0.473493243794323,0.0
1334,hailed,0.8274765707186634,0.0
1335,hair,0.06657437644855,0.0
1336,half,0.09247991799220547,0.0
1337,hall,0.8882450786958104,0.0
1338,hand,0.08828753495334023,0.0
1339,handed,0.3528701065405917,0.0
1340,hands,0.17612657706668877,0.0
1341,handsome,1.0,0.0
1342,happened,0.5983313927040235,0.0
1343,happy,0.3260184380036155,0.0
1344,harbor,0.7558585663908153,0.0
1345,hard,0.09106824238331462,0.0
1346,hardly,0.8740307979974481,0.0
1347,harlem,0.6843593232572107,0.0
1348,harvard,0.007728631326014089,0.0
1349,hat,0.666406114666849,0.0
1350,hate,0.5710459357248696,0.0
1351,hated,0.39235103075131694,0.0
1352,haven,0.8363657593498279,0.0
1353,having,0.4465899940343192,0.0
1354,head,0.004289499980544552,0.0
1355,headed,0.05763967405902261,0.0
1356,headquarters,0.3281903797527488,0.0
1357,heads,0.09127796193776487,0.0
1358,health,0.4335695546005388,0.0
1359,hear,0.21716158705423783,0.0
1360,heard,0.5965300843008554,0.0
1361,hearing,0.8385415902193579,0.0
1362,heart,0.22594772317892753,0.0
1363,heavily,0.21435346798660881,0.0
1364,heavy,0.05243460398605546,0.0
1365,height,0.024330982261524952,0.0
1366,heights,0.2460384235298665,0.0
1367,held,0.030144911428023283,0.0
1368,hell,0.6999130789263013,0.0
1369,help,0.013877677084453957,0.0
1370,helped,0.04494567654080827,0.0
1371,helping,0.2693936031811254,0.0
1372,hero,0.004528002990721552,0.0
1373,heroic,1.0,0.0
1374,high,0.00029143668420625383,0.0
1375,higher,0.04056244993923893,0.0
1376,highest,0.16085462453335908,0.0
1377,highly,0.7097808886013531,0.0
1378,hill,0.28611109479543395,0.0
1379,hills,0.8190982342961652,0.0
1380,hired,0.8554902555023864,0.0
1381,historian,0.8402899685846988,0.0
1382,historic,0.6296762803503613,0.0
1383,historical,0.3614824650283339,0.0
1384,history,0.43602859701983765,0.0
1385,hit,0.3898893587371294,0.0
1386,hitler,0.26219862834942465,0.0
1387,hits,1.0,0.0
1388,hold,0.3325863172185013,0.0
1389,holding,0.668593944327917,0.0
1390,holiday,0.9485140854346544,0.0
1391,hollywood,0.961391552075644,0.0
1392,homes,0.7528555319358561,0.0
1393,honest,0.08529069509912542,0.0
1394,honor,0.24197059048946856,0.0
1395,honorary,0.33478739414295644,0.0
1396,honored,0.7532369779796166,0.0
1397,honors,1.0,0.0
1398,hoover,0.038680166385007125,0.0
1399,hoped,0.2827786359561062,0.0
1400,hopes,0.23803129919611776,0.0
1401,horse,1.0,0.0
1402,hospital,0.9449054812785428,0.0
1403,hospitalized,0.2460384235298665,0.0
1404,host,0.19600288589111747,0.0
1405,hostile,0.004877628075645416,0.0
1406,hot,0.33793052018009706,0.0
1407,hotel,0.096065207961245,0.0
1408,hour,0.48423404185169183,0.0
1409,hours,0.09080689568173454,0.0
1410,house,0.444295648314174,0.0
1411,household,0.6099407677971148,0.0
1412,houses,0.19728451672287461,0.0
1413,housing,0.04790493271094386,0.0
1414,huge,0.1965254537090786,0.0
1415,human,0.1860471281849415,0.0
1416,humanity,0.3299791694869524,0.0
1417,humor,0.18472125383045457,0.0
1418,hundreds,0.176736499345732,0.0
1419,hurt,0.16694757403871097,0.0
1420,husband,2.2711358489312822e-07,-0.27954002708735215
1421,idea,0.13042789074479935,0.0
1422,ideal,0.502793890432967,0.0
1423,ideas,0.11143127412371673,0.0
1424,identified,0.17604386486526513,0.0
1425,ii,0.06382732908970039,0.0
1426,illinois,0.29943686576190454,0.0
1427,illness,0.5138201600594254,0.0
1428,illustrated,1.0,0.0
1429,image,0.7206158232076317,0.0
1430,imagination,0.5606429409584839,0.0
1431,imagine,0.08505493824257956,0.0
1432,immediate,0.24351213640446345,0.0
1433,immediately,0.26290993890155556,0.0
1434,impact,0.20148479698412414,0.0
1435,imperial,0.53611967130257,0.0
1436,importance,0.20345591693007758,0.0
1437,important,0.021781171581682794,0.0
1438,impossible,0.10144409109226972,0.0
1439,impressed,0.05136711554542723,0.0
1440,impression,0.14355166480280374,0.0
1441,improved,0.8363657593498279,0.0
1442,improvement,0.12283462851047958,0.0
1443,inch,0.3499343487571668,0.0
1444,inches,0.23619098367952784,0.0
1445,incident,0.19504787650842592,0.0
1446,incidents,0.8314945704704262,0.0
1447,included,0.14275895955667528,0.0
1448,including,0.1373100222111324,0.0
1449,income,0.037230428302970846,0.0
1450,increase,0.22129116562951345,0.0
1451,increased,0.2847245438169641,0.0
1452,increasing,0.047395073196956926,0.0
1453,increasingly,0.12117213483154149,0.0
1454,independence,1.0,0.0
1455,independent,0.5451149027457343,0.0
1456,indian,0.6438257559858399,0.0
1457,indicated,0.04141369576068061,0.0
1458,individual,0.551317707308783,0.0
1459,individuals,0.26981723216354647,0.0
1460,induced,1.0,0.0
1461,industrial,0.0366926458285702,0.0
1462,industry,0.09516876195836922,0.0
1463,inevitable,0.4538608438960836,0.0
1464,inevitably,1.0,0.0
1465,influence,0.04784651286740899,0.0
1466,influenced,0.05366855870132437,0.0
1467,influential,1.0,0.0
1468,informed,0.14080896753539865,0.0
1469,initial,0.44455493872421636,0.0
1470,inner,0.24317680650772888,0.0
1471,inside,0.21068521388150863,0.0
1472,insisted,0.010160857208534808,0.0
1473,inspiration,0.04750170191733627,0.0
1474,inspired,0.7692324417586168,0.0
1475,instance,0.1622289408623625,0.0
1476,institute,0.00036982094684899285,0.0
1477,institution,0.9002396937821036,0.0
1478,institutions,0.3570204874728896,0.0
1479,instrument,0.007884166573054165,0.0
1480,instrumental,0.39235103075131694,0.0
1481,insurance,0.06879362592088453,0.0
1482,integrity,0.009074023354577389,0.0
1483,intellectual,0.17977064171717916,0.0
1484,intellectuals,0.2610789716686944,0.0
1485,intelligence,0.4711871920116032,0.0
1486,intended,0.816753834216958,0.0
1487,intense,0.4183557210047898,0.0
1488,intensely,0.6999130789263013,0.0
1489,interested,0.016589710831248956,0.0
1490,interesting,0.20308723339511958,0.0
1491,interests,0.008622115129353791,0.0
1492,interior,0.6501173467497674,0.0
1493,internal,0.10921683032460534,0.0
1494,international,0.7656194905997736,0.0
1495,internationally,0.04405975287805501,0.0
1496,interpretation,1.0,0.0
1497,intervention,0.15156709462821263,0.0
1498,interview,0.23401339567564994,0.0
1499,interviewer,0.49577489365372074,0.0
1500,interviews,0.03577950298754327,0.0
1501,intimate,0.044533288670006534,0.0
1502,introduced,0.6264230489075544,0.0
1503,introduction,0.19728451672287461,0.0
1504,invariably,0.58539093180525,0.0
