,term,score
0,throwing,0.5059666632521166
1,shot,0.4447037232914141
2,away,0.2845980308718748
3,hungry,0.20238666530084662
4,scrappy,0.18486459811612066
5,yo,0.169135213430823
6,country,0.16865555441737218
7,young,0.1294455116660813
8,mulligan,0.11091875886967238
9,british,0.11091875886967238
10,hercules,0.11091875886967238
11,ry,0.11091875886967238
12,just,0.11090860966970346
13,hey,0.1043159875067032
14,king,0.0845676067154115
15,like,0.07796170697032875
16,britain,0.07394583924644825
17,knock,0.07394583924644825
18,ev,0.07394583924644825
19,got,0.0727962844467422
20,runs,0.06746222176694887
21,ain,0.06104158106463698
22,shit,0.05929382977218855
23,brother,0.05929382977218855
24,streets,0.056378404476941
25,man,0.05451901911398715
26,free,0.051778204666432515
27,independently,0.036972919623224125
28,george,0.036972919623224125
29,revolutionary,0.036972919623224125
30,tailor,0.036972919623224125
31,squabblin,0.036972919623224125
32,bluffin,0.036972919623224125
33,spying,0.036972919623224125
34,spree,0.036972919623224125
35,york,0.036972919623224125
36,duckin,0.036972919623224125
37,tusslin,0.036972919623224125
38,turns,0.036972919623224125
39,astonish,0.036972919623224125
40,problem,0.036972919623224125
41,stuffin,0.036972919623224125
42,party,0.036972919623224125
43,prob,0.036972919623224125
44,polish,0.036972919623224125
45,ascendancy,0.036972919623224125
46,smuggle,0.036972919623224125
47,shouldn,0.036972919623224125
48,descendants,0.036972919623224125
49,diamond,0.036972919623224125
50,unimpeachable,0.036972919623224125
51,sets,0.036972919623224125
52,knowledge,0.036972919623224125
53,ly,0.036972919623224125
54,muffin,0.036972919623224125
55,shovin,0.036972919623224125
56,puffin,0.036972919623224125
57,century,0.036972919623224125
58,rough,0.036972919623224125
59,goal,0.036972919623224125
60,fan,0.036972919623224125
61,famished,0.036972919623224125
62,shocked,0.036972919623224125
63,temper,0.036972919623224125
64,punishment,0.036972919623224125
65,shittin,0.036972919623224125
66,needs,0.036972919623224125
67,covenant,0.036972919623224125
68,cover,0.036972919623224125
69,disadvantage,0.036972919623224125
70,hist,0.036972919623224125
71,liberty,0.036972919623224125
72,ruffians,0.036972919623224125
73,shiny,0.036972919623224125
74,hoverin,0.036972919623224125
75,jokin,0.036972919623224125
76,huffin,0.036972919623224125
77,amaze,0.036972919623224125
78,dag,0.036972919623224125
79,butt,0.036972919623224125
80,essentially,0.036972919623224125
81,oven,0.036972919623224125
82,wolf,0.036972919623224125
83,bustlin,0.036972919623224125
84,endlessly,0.036972919623224125
85,measurements,0.036972919623224125
86,meant,0.036972919623224125
87,colder,0.036972919623224125
88,english,0.036972919623224125
89,burden,0.036972919623224125
90,scufflin,0.036972919623224125
91,information,0.036972919623224125
92,scholarship,0.036972919623224125
93,lovin,0.036972919623224125
94,enter,0.036972919623224125
95,screamin,0.036972919623224125
96,summons,0.036972919623224125
97,mentions,0.036972919623224125
98,colony,0.036972919623224125
99,wiped,0.036972919623224125
100,hustlin,0.036972919623224125
101,brag,0.036972919623224125
